Unnamed: 0,Unnamed: 0.1,Username,Tweet,Datetime,Number of Followers,Number of Comments,Number of Retweets,Number of Likes,cleaned Tweet,flair_sentiment,flair_sentiment_score,vader_sentiment,vader_score,finbert_sentiment,finbert_score
306,306,JesseCohenInv,$TWTR $FB $GOOGL $AAPL $SHOP $SPOT $SNAP $PINS https://t.co/jA909ZeUPC,2021-01-09 19:15:12+00:00,33308,56,82,351,twtr fb aapl shop spot snap pin,POSITIVE,0.9917,neg,0.0,neutral,0.8857917189598083
307,307,mConcepts_,"@willchamberlain @lsferguson Sell AAPL, TWTR, GOOGL &amp; FB on Monday.  Use Capitalism to crush communism.",2021-01-09 02:51:59+00:00,401,41,66,307,sell aapl twtr amp fb monday use capitalism crush communism,NEGATIVE,0.9996,neg,0.0,neutral,0.9232601523399353
308,308,LBRYcom,"Sell: FB, TWTR, GOOGL

Buy: $LBC",2021-01-07 22:56:14+00:00,72611,17,56,281,sell fb twtr buy lbc,NEGATIVE,0.9689,neg,0.0,neutral,0.9063600897789001
309,309,garyblack00,"$TSLA now trades at 1.6x PEG (with growth defined as my est 2021-2025 EPS growth), vs an avg R1G PEG of 1.8x and S&amp;P 500 PEG of 3.0x. With its historic recent run, TSLA is no longer cheaper than AMZN, GOOGL, or NFLX.  On Street ests and growth, TSLA could be viewed as expensive. https://t.co/obpd2roRnW",2021-01-07 13:48:54+00:00,85540,35,20,337,tsla trade 6x peg growth define est eps growth v avg r1g peg 8x amp p peg 0x historic recent run tsla long cheap amzn nflx street est growth tsla could view expensive,NEGATIVE,0.9813,neg,0.0,neutral,0.8746849298477173
310,310,Alrtech,"من ضمن خدماتنا في التسويق ولتحقيق اوسع انتشار لخدماتك ومنتجاتك
نقوم في #الرائدة  بإدارة وتحسين حملات الإعلانية على الإنترنت Online Ads و Googl Ads
التحكم الكامل في الحملات الإعلانية.
تحليل الحملات الإعلانية لمعرفة مستوى التأثير والعمل على تطويرها.
تهيئة المواقع لمحركات البحث. https://t.co/7aFihJToGF",2021-01-06 13:04:54+00:00,6545,67,321,290,من ضمن خدماتنا في التسويق ولتحقيق اوسع انتشار لخدماتك ومنتجاتك نقوم في بإدارة وتحسين حملات الإعلانية على الإنترنت online ad و ad التحكم الكامل في الحملات الإعلانية تحليل الحملات الإعلانية لمعرفة مستوى التأثير والعمل على تطويرها تهيئة المواقع لمحركات البحث,POSITIVE,0.9593,neg,0.0,neutral,0.84016352891922
311,311,Investingcom,"*APPLE, AMAZON, MICROSOFT AND ALPHABET SHARES DROP 1.5%-2.5% AS DEMOCRATS MOVE CLOSER TO SENATE CONTROL

$AAPL $AMZN $MSFT $GOOGL https://t.co/9z0kPeHgI2",2021-01-06 10:45:12+00:00,599487,18,51,303,apple amazon microsoft alphabet share drop democrat move close senate control aapl amzn msft,NEGATIVE,0.9898,neg,0.0,neutral,0.607677698135376
312,312,TheLioncom,$FUBO up over $3M today on FuboTV steaming player with over $1M profits. Will take this to $60 price target next few days. Stay the course. $ROKU $AMZN $SPOT $GOOGL https://t.co/1WDJgADE3w,2021-01-05 16:13:26+00:00,73988,19,18,288,fubo 3m today fubotv steam player 1m profit take price target next day stay course roku amzn spot,NEGATIVE,0.6001,neg,0.0,neutral,0.9243262410163879
313,313,YahooFinance,Google Software Engineer Raksha Muthukumar on union creation at $GOOGL: https://t.co/hRVnimXfeG,2021-01-04 17:01:37+00:00,1210033,63,68,322,software engineer raksha muthukumar union creation,POSITIVE,0.9026,neg,0.0,neutral,0.8181372284889221
314,314,DWL_Investments,"🔥THREAD🧵: How do you find the next $AMZN $APPL $GOOGL? 👇🏼

Every investor wants to find the next Amazon. Books are written about it. Videos are made about it. FinTwit debates it, dreaming about finding and investing in companies that will be the next “100 bagger.”",2021-01-02 16:22:02+00:00,5620,30,55,358,thread find next amzn appl every investor want find next amazon book write video make fintwit debate dream find invest company next bagger,NEGATIVE,0.5115,neg,0.0,neutral,0.9166358113288879
315,315,tradingview,"Market caps

Apple $AAPL $2.2 trillion
Microsoft $MSFT $1.6 trillion
Amazon $AMZN $1.6 trillion
Google $GOOGL $1.1 trillion
Facebook $FB $770 billion
Tesla $TSLA $668 billion
Alibaba $BABA $620 billion
#Bitcoin $583 billion
Berkshire Hathaway $543 billion
Visa $V $511 billion",2021-01-02 14:06:14+00:00,320651,33,149,567,market cap apple aapl trillion microsoft msft trillion amazon amzn trillion trillion facebook fb billion tesla tsla billion alibaba baba billion billion berkshire hathaway billion visa v billion,POSITIVE,0.8795,neg,0.0,neutral,0.9256937503814697
316,316,SJosephBurns,"2020 Returns
Tesla $TSLA: +743%
Peloton $PTON: +434%
Moderna $MRNA: +434%
Zoom $ZM: +396%
Bitcoin: +304%
$AAPL: +82%
$AMZN: +76%
Nasdaq 100 $QQQ: +49%
$MSFT: +43%
$GOOGL: +31%
Gold: +24%
Small Caps $IWM: +20%
S&amp;P $SPY: +18%
LT Treasuries $TLT: +18%
Oil: -21%

via @charliebilello",2021-01-02 13:31:45+00:00,405384,27,140,573,return tesla tsla peloton pton moderna mrna zoom zm bitcoin aapl amzn nasdaq qqq msft gold small cap iwm amp p spy lt treasury tlt oil via,NEGATIVE,0.9569,neg,0.0,neutral,0.8641356229782104
317,317,jj_shipley,"Here is our portfolio heading into 2021, by theme:

Perpetuals: $CNSWF, $BRK.B
Toll-roads: $GOOGL, $FB, $MA, $AMT, $SPGI, $EVVTY
Family businesses: $HEI.A, $CPRT, $XPEL
3rd Party Marketplaces: $ETSY
Sticky enterprise software: $BL, $ESTC, $AYX, $OSSIF
Other bets: $NLS, $DBX",2021-01-01 22:10:40+00:00,5619,12,27,350,portfolio head theme perpetuals cnswf brk b toll road fb amt spgi evvty family business hei cprt xpel 3rd party marketplace etsy sticky enterprise software bl estc ayx ossif bet nls dbx,POSITIVE,0.9982,neg,0.0,neutral,0.9158964157104492
318,318,JesseCohenInv,"*Pretty solid performance from my 2020 stock picks

1. $AAPL +80.7%
2. $PCTY +70.4%
3. $AMD +100%
4. $MSFT +41%
5. $TTD +208.3%
6. $AMZN +76.2%
7. $OKTA +120.4%
8. $NVDA +122%
9. $PAYC +70.8%
10. $LSCC +139.4%
11. $GOOGL +30.8%
12. $KLAC +45.3%

⚠️My 2021 picks will be out Sunday https://t.co/NarNaJK9mR",2021-01-01 13:53:33+00:00,33308,36,93,705,pretty solid performance stock pick aapl pcty amd msft ttd amzn okta nvda payc lscc klac pick sunday,POSITIVE,0.998,neg,0.0,positive,0.5330818295478821
